dt,date,time,dayoftheweek,latitude,longitude,site_name,site_code,source_id,PM1,PM10,PM25,AQI,NO2,O3,SO2
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.117313,-0.834936,Hanslope Bunker,OPENAQ_Hanslope-Bunker71431,OPENAQ,0.8,0.6,0.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.614193,1.301976,Norwich Lakenfields,OPENAQ_Norwich-Lakenfields2493,OPENAQ,,7.0,4.0,2.0,4.0,55.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.411563,-1.560228,Coventry Allesley,OPENAQ_Coventry-Allesley2494,OPENAQ,,5.0,4.0,2.0,24.0,50.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.62585,1.322723,Thorpe Hamlet,OPENAQ_Thorpe-Hamlet66403,OPENAQ,0.8,8.8,8.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.56292,-1.510436,Barnsley Gawber,OPENAQ_Barnsley-Gawber2323,OPENAQ,,,,1.0,6.0,85.0,3.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.326444,-9.903917,Mace Head,OPENAQ_Mace-Head1693,OPENAQ,,,,3.0,,84.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.892293,-0.46211,Luton A505 Roadside,OPENAQ_Luton-A505-Roadside2452,OPENAQ,,,,1.0,16.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.762375,-1.267361,20 Plantation Road Oxford,OPENAQ_20-Plantation-Road-Oxford227939,OPENAQ,1.3,15.3,14.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.619823,-1.127311,Leicester University,OPENAQ_Leicester-University2516,OPENAQ,,7.0,2.0,2.0,24.0,40.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.2944,1.463497,Sibton,OPENAQ_Sibton2309,OPENAQ,,,,2.0,,76.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.906998,-2.469237,Market Drayton,OPENAQ_Market-Drayton160435,OPENAQ,0.1,1.3,0.8,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.781425,-1.2649,Hamilton Road,OPENAQ_Hamilton-Road227962,OPENAQ,6.5,2.9,9.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.87647,-2.079458,"Church Road, Leckhampton","OPENAQ_Church-Road,-Leckhampton69550",OPENAQ,0.6,6.5,1.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.751745,-1.257463,Oxford Centre Roadside,OPENAQ_Oxford-Centre-Roadside2318,OPENAQ,,,,1.0,8.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.50385,-3.034178,Aston Hill,OPENAQ_Aston-Hill2394,OPENAQ,,,,2.0,0.0,67.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.48481,-2.334139,Salford Eccles,OPENAQ_Salford-Eccles718,OPENAQ,,12.0,6.0,1.0,18.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.605621,-2.030523,Walsall Woodlands,OPENAQ_Walsall-Woodlands2450,OPENAQ,,,,2.0,3.0,55.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.54914,-2.638139,Wigan Centre,OPENAQ_Wigan-Centre2293,OPENAQ,,10.0,6.0,2.0,12.0,61.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.074356,-0.625217,CU Ref 2,OPENAQ_CU-Ref-2278115,OPENAQ,0.1,0.5,1.8,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.59541,-2.831138,Burscough,OPENAQ_Burscough70855,OPENAQ,0.0,0.0,0.0,,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.518868,-1.138073,Doncaster A630 Cleveland Street,OPENAQ_Doncaster-A630-Cleveland-Street2379,OPENAQ,,,,1.0,4.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.40495,-1.455815,Sheffield Barnsley Road,OPENAQ_Sheffield-Barnsley-Road3527,OPENAQ,,,5.0,1.0,14.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.58634,-0.636811,Scunthorpe Town,OPENAQ_Scunthorpe-Town768,OPENAQ,,12.0,,1.0,17.0,,1.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.980436,-2.111898,Stoke-on-Trent A50 Roadside,OPENAQ_Stoke-on-Trent-A50-Roadside2423,OPENAQ,,10.0,,1.0,74.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.34633,-2.844333,Liverpool Speke,OPENAQ_Liverpool-Speke2507,OPENAQ,,10.0,3.0,1.0,13.0,86.0,3.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.18848,-0.141652,Great Gransden,OPENAQ_Great-Gransden273471,OPENAQ,0.0,2.6,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.355072,-2.463832,High Legh,OPENAQ_High-Legh276281,OPENAQ,0.0,0.0,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.46008,-2.472056,Glazebury,OPENAQ_Glazebury2431,OPENAQ,,,,2.0,1.0,44.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.967513,-1.086514,York Bootham,OPENAQ_York-Bootham742,OPENAQ,,9.0,6.0,1.0,14.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.378622,-1.478096,Sheffield Devonshire Green,OPENAQ_Sheffield-Devonshire-Green2508,OPENAQ,,6.0,4.0,2.0,11.0,55.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.04222,-3.002778,Wrexham,OPENAQ_Wrexham2442,OPENAQ,,2.0,1.0,1.0,2.0,,4.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.41058,-1.396139,Sheffield Tinsley,OPENAQ_Sheffield-Tinsley2454,OPENAQ,,,,1.0,9.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.47609,-1.875024,Birmingham A4540 Roadside,OPENAQ_Birmingham-A4540-Roadside3525,OPENAQ,,10.0,3.0,1.0,41.0,82.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.80378,-1.546472,Leeds Centre,OPENAQ_Leeds-Centre2523,OPENAQ,,12.0,6.0,1.0,14.0,56.0,3.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.451826,-2.742134,St Helens Linkway,OPENAQ_St-Helens-Linkway3531,OPENAQ,,15.0,,1.0,10.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.33302,-1.991432,Whaley Bridge,OPENAQ_Whaley-Bridge71290,OPENAQ,3.7,0.8,5.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.38928,-2.615358,Warrington,OPENAQ_Warrington2475,OPENAQ,,14.0,5.0,1.0,25.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.95049,1.122017,Weybourne,OPENAQ_Weybourne2333,OPENAQ,,,,2.0,,39.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.22174,-2.736665,Leominster,OPENAQ_Leominster2427,OPENAQ,,,,2.0,4.0,82.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.95473,-1.146447,Nottingham Centre,OPENAQ_Nottingham-Centre938,OPENAQ,,8.0,5.0,1.0,19.0,50.0,2.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.638677,-1.124228,Leicester A594 Roadside,OPENAQ_Leicester-A594-Roadside2343,OPENAQ,,10.0,,2.0,26.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.771245,-1.759774,Bradford Mayo Avenue,OPENAQ_Bradford-Mayo-Avenue2301,OPENAQ,,,,1.0,9.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.76559,-2.680353,Preston,OPENAQ_Preston2517,OPENAQ,,14.0,7.0,1.0,24.0,83.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.74878,-0.341222,Hull Freetown,OPENAQ_Hull-Freetown2509,OPENAQ,,13.0,7.0,1.0,17.0,75.0,5.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.819972,-1.576361,Leeds Headingley Kerbside,OPENAQ_Leeds-Headingley-Kerbside1396,OPENAQ,,19.0,5.0,1.0,24.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.559029,-2.293772,Bury Whitefield Roadside,OPENAQ_Bury-Whitefield-Roadside2444,OPENAQ,,11.0,,1.0,6.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.579283,-2.093786,Shaw Crompton Way,OPENAQ_Shaw-Crompton-Way995,OPENAQ,,,,1.0,7.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.231722,-1.456944,Chesterfield Roadside,OPENAQ_Chesterfield-Roadside865,OPENAQ,,7.0,4.0,1.0,2.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.48152,-2.237881,Manchester Piccadilly,OPENAQ_Manchester-Piccadilly2312,OPENAQ,,9.0,6.0,1.0,26.0,50.0,5.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.2985,0.290917,Wicken Fen,OPENAQ_Wicken-Fen804,OPENAQ,,,,2.0,5.0,84.0,1.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.195816,0.13597,Ravensworth Gardens LibDem,OPENAQ_Ravensworth-Gardens-LibDem65136,OPENAQ,0.0,1.2,0.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.40337,-1.752006,Ladybower,OPENAQ_Ladybower2337,OPENAQ,,,,2.0,5.0,61.0,2.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.37287,-3.022722,Wirral Tranmere,OPENAQ_Wirral-Tranmere2533,OPENAQ,,9.0,5.0,2.0,2.0,61.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.294884,-1.542911,Leamington Spa Rugby Road,OPENAQ_Leamington-Spa-Rugby-Road2534,OPENAQ,,3.0,1.0,1.0,2.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.81699,-1.808156,Beckfoot Heaton Primary School,OPENAQ_Beckfoot-Heaton-Primary-School230368,OPENAQ,0.6,1.5,1.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.861595,-6.250873,Ballymena Ballykeel,OPENAQ_Ballymena-Ballykeel726,OPENAQ,,,,1.0,9.0,,2.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.986405,-1.595362,Newcastle Cradlewell Roadside,OPENAQ_Newcastle-Cradlewell-Roadside2338,OPENAQ,,6.0,,2.0,23.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.747751,-2.452724,Blackburn Accrington Road,OPENAQ_Blackburn-Accrington-Road2335,OPENAQ,,,,1.0,2.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.80489,-3.007175,Blackpool Marton,OPENAQ_Blackpool-Marton2336,OPENAQ,,24.0,8.0,2.0,20.0,62.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.5121,-2.379615,Roe Green,OPENAQ_Roe-Green276140,OPENAQ,0.0,0.2,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.969377,-1.188851,Nottingham Western Boulevard,OPENAQ_Nottingham-Western-Boulevard2428,OPENAQ,,8.0,,1.0,32.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.334944,-0.80855,High Muffles,OPENAQ_High-Muffles2419,OPENAQ,,,,3.0,1.0,90.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.070033,-3.614233,Dumfries,OPENAQ_Dumfries2416,OPENAQ,,,,1.0,13.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.951889,-1.075861,York Fishergate,OPENAQ_York-Fishergate2544,OPENAQ,,9.0,6.0,1.0,29.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,57.734456,-4.776583,Strathvaich,OPENAQ_Strathvaich425,OPENAQ,,,,3.0,,88.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.244131,-1.454946,Chesterfield Loundsley Green,OPENAQ_Chesterfield-Loundsley-Green2551,OPENAQ,,6.0,3.0,1.0,5.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.038586,-2.245873,Chesterton,OPENAQ_Chesterton223344,OPENAQ,3.4,5.8,4.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.88361,-1.406878,Sunderland Silksworth,OPENAQ_Sunderland-Silksworth2578,OPENAQ,,17.0,10.0,2.0,11.0,85.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,60.13922,-1.185319,Lerwick,OPENAQ_Lerwick2417,OPENAQ,,,,3.0,,86.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.91839,-1.408391,Sunderland Wessington Way,OPENAQ_Sunderland-Wessington-Way1731,OPENAQ,,,,1.0,4.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.60537,-1.275039,Billingham,OPENAQ_Billingham2300,OPENAQ,,,,1.0,2.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.936028,-1.218722,BFD,OPENAQ_BFD221494,OPENAQ,0.4,0.1,1.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.569297,-1.220874,Middlesbrough,OPENAQ_Middlesbrough824,OPENAQ,,19.0,6.0,1.0,21.0,51.0,3.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.04065,-2.796332,Lancaster,OPENAQ_Lancaster69533,OPENAQ,3.1,4.7,21.3,2.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.85917,-4.258889,Glasgow Kerbside,OPENAQ_Glasgow-Kerbside2320,OPENAQ,,,,2.0,24.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.474415,-2.242654,Oxford Road Station MG001,OPENAQ_Oxford-Road-Station-MG00170676,OPENAQ,1.3,6.3,5.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.945589,-3.182186,Edinburgh St Leonards,OPENAQ_Edinburgh-St-Leonards955,OPENAQ,,16.0,9.0,1.0,33.0,66.0,1.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,57.481308,-4.241451,Inverness,OPENAQ_Inverness968,OPENAQ,,6.0,7.0,1.0,22.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.758971,-0.305749,Hull Holderness Road,OPENAQ_Hull-Holderness-Road2425,OPENAQ,,13.0,,2.0,23.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.353728,-6.654558,Armagh Roadside,OPENAQ_Armagh-Roadside2386,OPENAQ,,12.0,,1.0,15.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.79216,-3.2429,Auchencorth Moss,OPENAQ_Auchencorth-Moss2550,OPENAQ,,6.0,8.0,2.0,,75.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.565819,-1.3159,Stockton-on-Tees A1305 Roadside,OPENAQ_Stockton-on-Tees-A1305-Roadside2368,OPENAQ,,,6.0,1.0,3.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.657472,-3.196527,Peebles,OPENAQ_Peebles2308,OPENAQ,,,,2.0,20.0,84.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.574627,-5.914424,St Judes Avenue,OPENAQ_St-Judes-Avenue65762,OPENAQ,3.7,8.1,3.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.6457,-2.640321,Chorley Central South,OPENAQ_Chorley-Central-South72795,OPENAQ,0.8,3.9,1.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.59965,-5.928833,Belfast Centre,OPENAQ_Belfast-Centre2527,OPENAQ,,7.0,8.0,2.0,47.0,64.0,3.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.002818,-7.331179,Derry Rosemount,OPENAQ_Derry-Rosemount2545,OPENAQ,,12.0,9.0,2.0,1.0,74.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.922983,-1.469507,Derby St Alkmund's Way,OPENAQ_Derby-St-Alkmund's-Way3523,OPENAQ,,,,1.0,7.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.43951,-7.900328,Lough Navar,OPENAQ_Lough-Navar2361,OPENAQ,,6.0,6.0,2.0,,78.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.652817,-0.612962,delerius-weather.com,OPENAQ_delerius-weather.com70815,OPENAQ,0.0,2.3,1.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.371306,-2.239218,Manchester Sharston,OPENAQ_Manchester-Sharston2286,OPENAQ,,,,2.0,24.0,76.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.860936,-4.238214,Glasgow High Street,OPENAQ_Glasgow-High-Street2571,OPENAQ,,15.0,12.0,1.0,64.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.17822,-4.382943,Aberfoyle,OPENAQ_Aberfoyle274135,OPENAQ,8.3,20.8,0.2,2.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,57.144555,-2.106472,Aberdeen Union Street Roadside,OPENAQ_Aberdeen-Union-Street-Roadside1233,OPENAQ,,,,2.0,47.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.572586,-5.974944,Belfast Stockman's Lane,OPENAQ_Belfast-Stockman's-Lane2296,OPENAQ,,13.0,,1.0,20.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.865782,-4.243631,Glasgow Townhead,OPENAQ_Glasgow-Townhead2574,OPENAQ,,19.0,7.0,2.0,48.0,59.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.82266,-5.101102,Fort William,OPENAQ_Fort-William2438,OPENAQ,,,,2.0,17.0,85.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.2605,0.069473,Oakington C of E Primary School,OPENAQ_Oakington-C-of-E-Primary-School70977,OPENAQ,0.6,1.5,1.3,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.862281,-3.205782,Bush Estate,OPENAQ_Bush-Estate2443,OPENAQ,,,,2.0,3.0,92.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.872038,-4.270936,Glasgow Great Western Road,OPENAQ_Glasgow-Great-Western-Road2372,OPENAQ,,,,1.0,14.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.010319,-3.704399,Grangemouth,OPENAQ_Grangemouth2356,OPENAQ,,16.0,9.0,1.0,14.0,,3.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.013142,-3.710833,Grangemouth Moray,OPENAQ_Grangemouth-Moray2355,OPENAQ,,,,1.0,3.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.943197,-4.55973,Dumbarton Roadside,OPENAQ_Dumbarton-Roadside2413,OPENAQ,,,,1.0,4.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.76957,-1.268024,CHALFONT RD  2,OPENAQ_CHALFONT-RD--2224066,OPENAQ,0.6,9.3,8.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.173805,-4.152828,"Thornhill, Stirling","OPENAQ_Thornhill,-Stirling269774",OPENAQ,0.0,0.0,1.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,57.133888,-2.094198,Aberdeen Wellington Road,OPENAQ_Aberdeen-Wellington-Road1234,OPENAQ,,,,2.0,20.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.42784,-1.218189,Carlton-In-Cleveland,OPENAQ_Carlton-In-Cleveland70881,OPENAQ,0.0,0.0,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.054527,-4.225203,Fintry,OPENAQ_Fintry278471,OPENAQ,0.0,0.0,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.81106,-0.788408,SAWIE_AYL,OPENAQ_SAWIE_AYL226140,OPENAQ,1.5,3.0,1.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.14053,-3.585302,Tethyknowe,OPENAQ_Tethyknowe67492,OPENAQ,2.1,5.6,1.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.0665,-2.51601,Nantwich Weather,OPENAQ_Nantwich-Weather68143,OPENAQ,1.3,2.1,1.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.07438,-0.625219,CU Ref 1,OPENAQ_CU-Ref-1278112,OPENAQ,0.0,2.4,0.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.973328,-3.597035,Linlithgow,OPENAQ_Linlithgow63827,OPENAQ,0.1,2.6,0.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.50354,-2.31288,Paul's,OPENAQ_Paul's73085,OPENAQ,1.8,5.2,2.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.944079,-4.734421,Greenock A8 Roadside,OPENAQ_Greenock-A8-Roadside3524,OPENAQ,,21.0,11.0,1.0,8.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.797092,-0.674276,"Tring, Hertfordshire","OPENAQ_Tring,-Hertfordshire227723",OPENAQ,0.0,2.2,1.8,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.150276,-3.886442,Blairlogie,OPENAQ_Blairlogie275325,OPENAQ,0.0,0.0,1.3,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.77344,-1.258291,Charlbury_Rd_1,OPENAQ_Charlbury_Rd_1226855,OPENAQ,4.6,7.2,2.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,57.548576,-4.262229,Munlochy Scotland,OPENAQ_Munlochy-Scotland62497,OPENAQ,1.4,0.0,1.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.836117,-1.785262,Wycliffe CE Primary,OPENAQ_Wycliffe-CE-Primary273187,OPENAQ,0.4,0.1,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.321636,-4.328981,Strathyre,OPENAQ_Strathyre274296,OPENAQ,0.2,0.0,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.87844,-2.077259,Leckhampton Road,OPENAQ_Leckhampton-Road69818,OPENAQ,0.7,5.6,1.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.90653,-2.077205,St Paul's Road,OPENAQ_St-Paul's-Road232671,OPENAQ,2.2,2.9,9.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.76957,-1.268883,CHALFONT RD 1,OPENAQ_CHALFONT-RD-1224057,OPENAQ,1.2,8.9,8.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.988564,-3.044453,Ruabon ,OPENAQ_Ruabon-70075,OPENAQ,0.6,3.4,1.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.80422,-1.822377,Beckfoot Allerton,OPENAQ_Beckfoot-Allerton73013,OPENAQ,1.7,3.2,3.3,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.826138,-1.217501,Church Fenton Out,OPENAQ_Church-Fenton-Out269034,OPENAQ,0.0,0.1,0.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.810047,-1.718163,Fagley Primary,OPENAQ_Fagley-Primary278190,OPENAQ,0.0,0.0,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.805824,-1.555872,"ULeeds(SEE, North Bldg)","OPENAQ_ULeeds(SEE,-North-Bldg)66170",OPENAQ,1.0,3.2,1.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.254253,0.026497,Bar Hill,OPENAQ_Bar-Hill234788,OPENAQ,0.7,2.1,1.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.413883,-2.091391,"Lib Dem Office, 34 Stockport Road","OPENAQ_Lib-Dem-Office,-34-Stockport-Road70189",OPENAQ,3.1,9.9,6.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.808933,-1.675309,Farsley PurpleAir PA-II Air Quality Sensor,OPENAQ_Farsley-PurpleAir-PA-II-Air-Quality-Sensor225091,OPENAQ,0.8,2.7,2.3,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.621494,-2.59267,Heath Charnock Chorley,OPENAQ_Heath-Charnock-Chorley70867,OPENAQ,2.7,4.3,5.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.779205,-1.790474,Brackenhill,OPENAQ_Brackenhill223977,OPENAQ,1.6,3.4,1.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.69084,-2.569743,Brinscall Ashmeadow Lane,OPENAQ_Brinscall-Ashmeadow-Lane71783,OPENAQ,0.9,5.4,4.8,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.327034,-1.740051,Bradda,OPENAQ_Bradda69228,OPENAQ,7.9,4.1,3.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.650043,-2.635968,Chorley Central Devonshire,OPENAQ_Chorley-Central-Devonshire68863,OPENAQ,3.7,11.5,7.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.26879,-1.361785,Stockton Ichthyosaur Weather,OPENAQ_Stockton-Ichthyosaur-Weather63129,OPENAQ,0.0,0.1,1.8,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.817112,-1.786535,Heaton St Barnabas Primary,OPENAQ_Heaton-St-Barnabas-Primary220515,OPENAQ,0.5,11.1,1.3,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.77879,-1.755614,St Stephen's Roof,OPENAQ_St-Stephen's-Roof71003,OPENAQ,1.5,1.8,2.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.10274,-2.79073,Bolton-le-Sands,OPENAQ_Bolton-le-Sands65877,OPENAQ,0.4,14.2,2.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.3586596124998,-0.149723946604927,Sutton - Wallington,OPENAQ_Sutton---Wallington225845,OPENAQ,,5.0,,1.0,7.8,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.3712010773161,-0.131948824988095,Sutton - Beddington Village,OPENAQ_Sutton---Beddington-Village225792,OPENAQ,,16.0,,1.0,7.1,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.514727,0.014554,Newham - Wren Close,OPENAQ_Newham---Wren-Close225772,OPENAQ,,9.0,6.0,1.0,8.6,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.142082,-0.194181,Reigate and Banstead - Poles Lane,OPENAQ_Reigate-and-Banstead---Poles-Lane225760,OPENAQ,,4.2,,1.0,0.4,68.1,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.480189,-0.237335,Richmond Upon Thames - Castelnau,OPENAQ_Richmond-Upon-Thames---Castelnau225806,OPENAQ,,4.0,,1.0,11.1,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.442633,-0.077653974,Southwark - South Circular Road,OPENAQ_Southwark---South-Circular-Road230827,OPENAQ,,4.4,3.5,1.0,7.8,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.429331,-0.166524,Wandsworth - Tooting High Street,OPENAQ_Wandsworth---Tooting-High-Street225850,OPENAQ,,6.3,,2.0,15.6,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.2887681443168,0.193420906906318,Sevenoaks - Bat and Ball,OPENAQ_Sevenoaks---Bat-and-Ball225795,OPENAQ,,3.2,,1.0,7.0,,
